429.725000    -1.159880+6.218520i
427.653000    -1.157508+6.262910i
425.600000    -1.155829+6.284440i
423.567000    -1.154501+6.304140i
421.553000    -1.153195+6.323840i
419.558000    -1.151610+6.343540i
417.582000    -1.149470+6.363240i
415.625000    -1.146527+6.382940i
413.686000    -1.142568+6.402630i
411.765000    -1.137432+6.415490i
409.861000    -1.131015+6.426640i
407.975000    -1.123255+6.437790i
406.107000    -1.114131+6.448940i
404.255000    -1.103642+6.460080i
402.421000    -1.091789+6.471230i
400.602000    -1.078574+6.482380i
398.801000    -1.064012+6.485690i
397.015000    -1.048144+6.485080i
395.245000    -1.031018+6.484470i
393.491000    -1.012680+6.483860i
391.753000    -0.993149+6.483250i
390.029000    -0.972417+6.482630i
388.321000    -0.950460+6.482020i
386.628000    -0.927259+6.480540i
384.949000    -0.902818+6.478230i
383.285000    -0.877172+6.475920i
381.636000    -0.850397+6.473620i
380.000000    -0.822596+6.471310i
378.378000    -0.793913+6.469010i
376.771000    -0.764526+6.466700i
375.176000    -0.734643+6.461530i
373.596000    -0.704487+6.450550i
372.028000    -0.674297+6.439560i
370.474000    -0.644323+6.428580i
368.932000    -0.614829+6.417590i
367.403000    -0.586090+6.406600i
365.887000    -0.558377+6.395620i
364.384000    -0.531933+6.388040i
362.892000    -0.506958+6.393190i
361.413000    -0.483596+6.398340i
359.946000    -0.461932+6.403490i
358.491000    -0.441977+6.408650i
357.047000    -0.423675+6.413800i
355.615000    -0.406919+6.418950i
354.194000    -0.391557+6.424110i
352.785000    -0.377405+6.431910i
351.387000    -0.364267+6.439710i
350.000000    -0.351944+6.447510i
348.624000    -0.340244+6.455310i
347.258000    -0.328992+6.463110i
345.904000    -0.318048+6.470910i
344.560000    -0.307319+6.478710i
343.226000    -0.296758+6.505390i
341.902000    -0.286370+6.534630i
340.589000    -0.276203+6.563870i
339.286000    -0.266333+6.593110i
337.992000    -0.256844+6.622350i
336.709000    -0.247823+6.651590i
335.435000    -0.239364+6.680830i
334.171000    -0.231586+6.705300i
332.916000    -0.224638+6.728060i
331.671000    -0.218686+6.750810i
330.435000    -0.213894+6.773570i
329.208000    -0.210403+6.796320i
327.990000    -0.208311+6.819080i
326.781000    -0.207661+6.841840i
325.581000    -0.208454+6.863960i
324.390000    -0.210655+6.885650i
323.208000    -0.214193+6.907350i
322.034000    -0.218967+6.929040i
320.869000    -0.224853+6.950740i
319.712000    -0.231714+6.972430i
318.563000    -0.239415+6.994130i
317.422000    -0.247838+7.007060i
316.290000    -0.256880+7.007890i
315.166000    -0.266466+7.008710i
314.050000    -0.276542+7.009530i
312.941000    -0.287086+7.010350i
311.841000    -0.298094+7.011170i
310.748000    -0.309567+7.011990i
309.662000    -0.321508+7.010200i
308.585000    -0.333914+7.002620i
307.514000    -0.346771+6.995040i
306.452000    -0.360042+6.987460i
305.396000    -0.373654+6.979880i
304.348000    -0.387495+6.972300i
303.307000    -0.401426+6.964720i
302.273000    -0.415312+6.955570i
301.246000    -0.429039+6.935250i
300.226000    -0.442533+6.914920i
299.213000    -0.455758+6.894600i
298.206000    -0.468722+6.874280i
297.207000    -0.481472+6.853950i
296.214000    -0.494065+6.833630i
295.228000    -0.506559+6.813310i
294.248000    -0.518992+6.786620i
293.275000    -0.531379+6.759750i
292.308000    -0.543703+6.732890i
291.347000    -0.555921+6.706020i
290.393000    -0.567974+6.679150i
289.445000    -0.579794+6.652290i
288.503000    -0.591327+6.625420i
287.568000    -0.602536+6.591060i
286.638000    -0.613415+6.554630i
285.714000    -0.623977+6.518200i
284.797000    -0.634257+6.481770i
283.885000    -0.644289+6.445340i
282.979000    -0.654099+6.408910i
282.078000    -0.663684+6.372480i
281.184000    -0.673016+6.336540i
280.295000    -0.682039+6.300830i
279.412000    -0.690679+6.265110i
278.534000    -0.698855+6.229400i
277.662000    -0.706511+6.193680i
276.795000    -0.713631+6.157970i
275.934000    -0.720241+6.122250i
275.078000    -0.726400+6.084800i
274.227000    -0.732190+6.045580i
273.381000    -0.737705+6.006350i
272.541000    -0.743049+5.967120i
271.706000    -0.748336+5.927890i
270.876000    -0.753667+5.888660i
270.051000    -0.759106+5.849430i
269.231000    -0.764657+5.808900i
268.416000    -0.770259+5.765720i
267.606000    -0.775780+5.722540i
266.800000    -0.781037+5.679360i
266.000000    -0.785811+5.636170i
265.204000    -0.789881+5.592990i
264.414000    -0.793044+5.549810i
263.627000    -0.795114+5.508190i
262.846000    -0.795933+5.472120i
262.069000    -0.795370+5.436050i
261.297000    -0.793331+5.399980i
260.529000    -0.789763+5.363910i
259.766000    -0.784655+5.327840i
259.007000    -0.778019+5.291770i
258.252000    -0.769886+5.256240i
257.502000    -0.760288+5.228720i
256.757000    -0.749257+5.201190i
256.015000    -0.736822+5.173660i
255.278000    -0.723001+5.146140i
254.545000    -0.707810+5.118610i
253.817000    -0.691272+5.091080i
253.092000    -0.673436+5.063560i
252.372000    -0.654386+5.026730i
251.656000    -0.634249+4.988540i
250.943000    -0.613186+4.950350i
250.235000    -0.591387+4.912170i
249.531000    -0.569054+4.873980i
248.831000    -0.546384+4.835790i
248.134000    -0.523561+4.797600i
247.442000    -0.500736+4.780120i
246.753000    -0.478030+4.767610i
246.068000    -0.455537+4.755090i
245.387000    -0.433340+4.742580i
244.710000    -0.411540+4.730070i
244.037000    -0.390268+4.717560i
243.367000    -0.369676+4.705040i
242.701000    -0.349911+4.688100i
242.038000    -0.331097+4.668210i
241.379000    -0.313329+4.648320i
240.724000    -0.296659+4.628430i
240.072000    -0.281098+4.608530i
239.424000    -0.266604+4.588640i
238.779000    -0.253090+4.568750i
238.138000    -0.240422+4.547160i
237.500000    -0.228430+4.523130i
236.866000    -0.216924+4.499100i
236.234000    -0.205698+4.475070i
235.607000    -0.194547+4.451030i
234.982000    -0.183284+4.427000i
234.361000    -0.171760+4.402970i
233.743000    -0.159870+4.381930i
233.129000    -0.147562+4.369670i
232.517000    -0.134836+4.357410i
231.909000    -0.121740+4.345160i
231.304000    -0.108360+4.332900i
230.703000    -0.094810+4.320640i
230.104000    -0.081210+4.308390i
229.508000    -0.067685+4.295650i
228.916000    -0.054366+4.280300i
228.326000    -0.041378+4.264950i
227.740000    -0.028830+4.249600i
227.156000    -0.016802+4.234250i
226.576000    -0.005339+4.218900i
225.998000    0.005554+4.203550i
225.424000    0.015901+4.188200i
224.852000    0.025745+4.174340i
224.283000    0.035140+4.160550i
223.717000    0.044147+4.146750i
223.154000    0.052824+4.132950i
222.594000    0.061219+4.119150i
222.037000    0.069374+4.105360i
221.482000    0.077329+4.091560i
220.930000    0.085130+4.077940i
220.381000    0.092831+4.064340i
219.835000    0.100497+4.050750i
219.291000    0.108196+4.037150i
218.750000    0.115996+4.023560i
218.212000    0.123958+4.009960i
217.676000    0.132123+3.996370i
217.143000    0.140505+3.983770i
216.612000    0.149087+3.971670i
216.084000    0.157825+3.959560i
215.559000    0.166655+3.947460i
215.036000    0.175493+3.935360i
214.516000    0.184258+3.923250i
213.998000    0.192890+3.911150i
213.483000    0.201355+3.898810i
212.970000    0.209653+3.886310i
212.460000    0.217819+3.873820i
211.952000    0.225922+3.861320i
211.447000    0.234046+3.848830i
210.944000    0.242285+3.836330i
210.443000    0.250728+3.823840i
209.945000    0.259457+3.810830i
209.449000    0.268541+3.796710i
208.955000    0.278059+3.782590i
208.464000    0.288356+3.768460i
207.975000    0.299343+3.754340i
207.488000    0.310904+3.740210i
207.004000    0.322974+3.726090i
206.522000    0.335522+3.711430i
206.042000    0.348539+3.694020i
205.564000    0.362025+3.676600i
205.089000    0.375985+3.659180i
204.615000    0.390426+3.641770i
204.144000    0.405356+3.624350i
203.675000    0.420784+3.606940i
203.209000    0.436715+3.589520i
202.744000    0.453157+3.572100i
202.281000    0.470113+3.554690i
201.821000    0.487588+3.537270i
201.363000    0.505585+3.519860i
200.906000    0.524106+3.502440i
200.452000    0.543153+3.485030i
200.000000    0.562725+3.467610i
