1942325998513963.	-42.92874199527530+3.288364864024306i
1951880264131653.	-42.39375818237813+3.243229353281951i
1961434529749343.	-41.86738301463931+3.198802533648232i
1970988795367033.	-41.34941561235553+3.155068555748611i
1980543060984724.	-40.83966091558232+3.112012154743601i
1990097326602414.	-40.33792947728331+3.069618628539697i
1999651592220104.	-39.84403726518022+3.027873817055027i
2009205857837794.	-39.35780547188405+2.986764082483651i
2018760123455484.	-38.87906033290991+2.946276290505862i
2028314389073174.	-38.40763295219970+2.906397792395115i
2037868654690865.	-37.94335913479835+2.867116407974866i
2047422920308555.	-37.48607922634685+2.828420409381783i
2056977185926245.	-37.03563795907457+2.790298505593827i
2066531451543935.	-36.59188430398913+2.752739827684465i
2076085717161626.	-36.15467132897940+2.715733914766421i
2085639982779316.	-35.72385606256044+2.679270700590328i
2095194248397006.	-35.29929936300501+2.643340500765790i
2104748514014696.	-34.88086579261805+2.607934000574055i
2114302779632386.	-34.46842349692449+2.573042243343332i
2123857045250076.	-34.06184408855085+2.538656619359232i
2133411310867767.	-33.66100253559417+2.504768855284544i
2142965576485457.	-33.26577705428066+2.471371004063646i
2152519842103147.	-32.87604900572712+2.438455435288663i
2162074107720837.	-32.49170279662752+2.406014826005038i
2171628373338528.	-32.11262578369597+2.374042151936166i
2181182638956218.	-31.73870818170542+2.342530679106988i
2190736904573908.	-31.36984297496949+2.311473955848264i
2200291170191598.	-31.00592583212211+2.280865805163530i
2209845435809288.	-30.64685502405777+2.250700317442098i
2219399701426978.	-30.29253134489920+2.220971843502154i
2228953967044669.	-29.94285803586965+2.191674987948657i
2238508232662359.	-29.59774071194871+2.162804602831857i
2248062498280049.	-29.25708729119941+2.134355781592567i
2257616763897740.	-28.92080792665813+2.106323853281134i
2267171029515430.	-28.58881494068452+2.078704377037824i
2276725295133120.	-28.26102276167319+2.051493136822662i
2286279560750810.	-27.93734786303368+2.024686136383429i
2295833826368501.	-27.61770870434963+1.998279594451036i
2305388091986191.	-27.30202567463196+1.972269940152077i
2314942357603881.	-26.99022103758481+1.946653808628514i
2324496623221571.	-26.68221887880715+1.921428036855103i
2334050888839262.	-26.37794505485587+1.896589659645719i
2343605154456952.	-26.07732714409980+1.872135905839503i
2353159420074642.	-25.78029439929749+1.848064194658955i
2362713685692332.	-25.48677770183426+1.824372132231511i
2372267951310022.	-25.19670951755724+1.801057508267318i
2381822216927712.	-24.91002385414927+1.778118292885424i
2391376482545403.	-24.62665621998637+1.755552633581413i
2400930748163093.	-24.34654358442421+1.733358852329442i
2410485013780783.	-24.06962433946295+1.711535442812157i
2420039279398473.	-23.79583826274115+1.690081067771652i
2429593545016163.	-23.52512648181221+1.668994556475588i
2439147810633854.	-23.25743143965795+1.648274902291932i
2448702076251544.	-22.99269686139682+1.627921260366631i
2458256341869234.	-22.73086772214561+1.607932945398323i
2467810607486924.	-22.47189021599539+1.588309429504263i
2477364873104614.	-22.21571172606377+1.569050340172085i
2486919138722305.	-21.96228079558777+1.550155458291841i
2496473404339995.	-21.71154710002279+1.531624716262996i
2506027669957685.	-21.46346142011418+1.513458196170979i
2515581935575375.	-21.21797561591024+1.495656128028343i
2525136201193066.	-20.97504260168592+1.478218888075105i
2534690466810755.	-20.73461632174829+1.461146997133391i
2544244732428446.	-20.49665172709548+1.444441119011292i
2553798998046136.	-20.26110475290286+1.428102058950905i
2563353263663826.	-20.02793229681021+1.412130762115568i
2572907529281516.	-19.79709219798518+1.396528312111446i
2582461794899207.	-19.56854321693964+1.381295929538357i
2592016060516897.	-19.34224501607586+1.366434970565120i
2601570326134587.	-19.11815814094051+1.351946925524193i
2611124591752277.	-18.89624400216540+1.337833417520945i
2620678857369968.	-18.67646485807491+1.324096201052349i
2630233122987657.	-18.45878379794005+1.310737160630249i
2639787388605348.	-18.24316472586057+1.297758309404107i
2649341654223038.	-18.02957234525690+1.285161787778131i
2658895919840728.	-17.81797214395437+1.272949862017771i
2668450185458418.	-17.60833037984234+1.261124922840355i
2678004451076109.	-17.40061406709237+1.249689483984666i
2687558716693799.	-17.19479096291924+1.238646180754196i
2697112982311489.	-16.99082955486908+1.227997768528810i
2706667247929179.	-16.78869904862040+1.217747121239347i
2716221513546870.	-16.58836935628258+1.207897229799766i
2725775779164560.	-16.38981108517850+1.198451200491332i
2735330044782250.	-16.19299552709670+1.189412253293152i
2744884310399940.	-15.99789464800030+1.180783720153537i
2754438576017631.	-15.80448107817905+1.172569043196349i
2763992841635321.	-15.61272810283190+1.164771772856583i
2773547107253011.	-15.42260965306705+1.157395565939268i
2783101372870701.	-15.23410029730750+1.150444183595762i
2792655638488391.	-15.04717523308956+1.143921489211398i
2802209904106082.	-14.86181027924211+1.137831446198383i
2811764169723772.	-14.67798186843500+1.132178115687864i
2821318435341462.	-14.49566704008449+1.126965654114780i
2830872700959152.	-14.31484343360371+1.122198310689462i
2840426966576843.	-14.13548928198699+1.117880424749395i
2849981232194533.	-13.95758340571586+1.114016422985012i
2859535497812223.	-13.78110520697516+1.110610816532885i
2869089763429913.	-13.60603466416756+1.107668197930107i
2878644029047603.	-13.43235232671470+1.105193237923174i
2888198294665293.	-13.26003931013310+1.103190682125098i
2897752560282984.	-13.08907729137288+1.101665347514150i
2907306825900674.	-12.91944850440715+1.100622118767834i
2916861091518364.	-12.75113573606016+1.100065944425706i
2926415357136054.	-12.58412232206133+1.100001832874568i
2935969622753745.	-12.41839214331324+1.100434848149817i
2945523888371435.	-12.25392962236027+1.101370105546643i
2955078153989125.	-12.09071972004514+1.102812767034960i
2964632419606815.	-11.92874793234036+1.104768036472044i
2974186685224505.	-11.76800028734060+1.107241154607025i
2983740950842195.	-11.60846334240258+1.110237393871443i
2993295216459886.	-11.45012418141848+1.113762052950419i
3002849482077576.	-11.29297041220813+1.117820451129070i
3012403747695266.	-11.13699016401559+1.122417922409147i
3021958013312956.	-10.98217208509509+1.127559809391046i
3031512278930647.	-10.82850534037081+1.133251456916769i
3041066544548337.	-10.67597960915476+1.139498205469586i
3050620810166027.	-10.52458508290688+1.146305384326738i
3060175075783717.	-10.37431246302072+1.153678304461677i
3069729341401407.	-10.22515295861778+1.161622251193034i
3079283607019097.	-10.07709828433363+1.170142476577753i
3088837872636788.	-9.930140658077834+1.179244191546530i
3098392138254478.	-9.784272798750134+1.188932557780198i
3107946403872168.	-9.639487923894214+1.199212679326237i
3117500669489858.	-9.495779747270616+1.210089593955365i
3127054935107549.	-9.353142476329891+1.221568264258725i
3136609200725239.	-9.211570809566382+1.233653568487011i
3146163466342929.	-9.071059933733261+1.246350291133638i
3155717731960619.	-8.931605520898875+1.259663113264822i
3165271997578309.	-8.793203725324220+1.273596602600433i
3174826263195999.	-8.655851180141250+1.288155203350248i
3184380528813690.	-8.519544993811183+1.303343225811303i
3193934794431380.	-8.384282746342670+1.319164835733062i
3203489060049070.	-8.250062485248298+1.335624043458040i
3213043325666760.	-8.116882721219167+1.352724692846757i
3222597591284451.	-7.984742423496238+1.370470449996958i
3232151856902141.	-7.853641014917877+1.388864791768231i
3241706122519831.	-7.723578366622698+1.407910994124328i
3251260388137521.	-7.594554792387148+1.427612120306823i
3260814653755212.	-7.466571042577705+1.447971008854902i
3270368919372902.	-7.339628297697430+1.468990261487531i
3279923184990592.	-7.213728161507421+1.490672230865414i
3289477450608282.	-7.088872653703978+1.513019008251675i
3299031716225972.	-6.965064202132860+1.536032411091413i
3308585981843663.	-6.842305634522865+1.559713970531776i
3318140247461353.	-6.720600169721346+1.584064918905530i
3327694513079043.	-6.599951408415421+1.609086177202461i
3337248778696733.	-6.480363323323600+1.634778342554417i
3346803044314424.	-6.361840248843279+1.661141675761045i
3356357309932114.	-6.244386870141137+1.688176088884696i
3365911575549804.	-6.128008211674263+1.715881132944307i
3375465841167494.	-6.012709625131763+1.744255985739234i
3385020106785185.	-5.898496776787551+1.773299439835385i
3394574372402874.	-5.785375634256938+1.803009890747067i
3404128638020565.	-5.673352452651352+1.833385325349156i
3413682903638255.	-5.562433760127101+1.864423310555160i
3423237169255945.	-5.452626342826263+1.896120982297792i
3432791434873635.	-5.343937229209661+1.928475034849486i
3442345700491326.	-5.236373673784173+1.961481710521037i
3451899966109015.	-5.129943140228570+1.995136789777267i
3461454231726706.	-5.024653283924794+2.029435581809075i
3471008497344396.	-4.920511933903680+2.064372915601685i
3480562762962087.	-4.817527074216705+2.099943131539129i
3490117028579776.	-4.715706824748012+2.136140073585124i
3499671294197467.	-4.615059421483407+2.172957082080473i
3509225559815157.	-4.515593196255979+2.210386987196814i
3518779825432847.	-4.417316555990264+2.248422103086269i
3528334091050537.	-4.320237961470112+2.287054222765873i
3537888356668228.	-4.224365905658044+2.326274613774895i
3547442622285917.	-4.129708891596338+2.366074014642257i
3556996887903608.	-4.036275409923277+2.406442632200036i
3566551153521298.	-3.944073916040696+2.447370139777650i
3576105419138989.	-3.853112806971223+2.488845676309823i
3585659684756678.	-3.763400397946901+2.530857846389542i
3595213950374369.	-3.674944898772949+2.573394721295313i
3604768215992059.	-3.587754390013212+2.616443841019675i
3614322481609749.	-3.501836799046054+2.659992217323752i
3623876747227439.	-3.417199876041671+2.704026337839766i
3633431012845130.	-3.333851169914377+2.748532171240732i
3642985278462819.	-3.251798004304474+2.793495173493643i
3652539544080510.	-3.171047453647145+2.838900295209122i
3662093809698200.	-3.091606319386589+2.884731990097243i
3671648075315891.	-3.013481106395401+2.930974224535766i
3681202340933580.	-2.936677999660219+2.977610488253309i
3690756606551271.	-2.861202841295664+3.024623806126268i
3700310872168961.	-2.787061107949255+3.071996751084314i
3709865137786651.	-2.714257888660140+3.119711458115464i
3719419403404341.	-2.642797863235061+3.167749639357544i
3728973669022032.	-2.572685281204518+3.216092600258783i
3738527934639722.	-2.503923941421593+3.264721256786157i
3748082200257412.	-2.436517172365353+3.313616153655964i
3757636465875102.	-2.370467813209694+3.362757483556868i
3767190731492793.	-2.305778195716879+3.412125107331737i
3776744997110483.	-2.242450127013687+3.461698575080309i
3786299262728173.	-2.180484873306010+3.511457148141017i
3795853528345863.	-2.119883144585421+3.561379821906226i
3805407793963553.	-2.060645080378754+3.611445349421644i
3814962059581244.	-2.002770236588950+3.661632265716890i
3824516325198934.	-1.946257573472250+3.711918912811001i
3834070590816624.	-1.891105444793531+3.762283465333455i
3843624856434314.	-1.837311588197889+3.812703956698226i
3853179122052005.	-1.784873116832873+3.863158305765887i
3862733387669695.	-1.733786512251643+3.913624343926176i
3872287653287385.	-1.684047618623133+3.964079842531416i
3881841918905075.	-1.635651638270933+4.014502540609219i
3891396184522766.	-1.588593128558028+4.064870172781484i
3900950450140455.	-1.542866000129942+4.115160497315408i
3910504715758146.	-1.498463516524073+4.165351324231403i
3920058981375836.	-1.455378295148221+4.215420543392199i
3929613246993526.	-1.413602309626387+4.265346152497381i
3939167512611216.	-1.373126893505295+4.315106284907587i
3948721778228907.	-1.333942745309858+4.364679237223209i
3958276043846597.	-1.296039934931632+4.414043496543311i
3967830309464287.	-1.259407911328930+4.463177767331630i
3977384575081977.	-1.224035511513113+4.512060997818072i
3986938840699668.	-1.189910970791007+4.560672405865972i
3996493106317357.	-1.157021934228957+4.608991504237600i
4006047371935048.	-1.125355469299945+4.656998125192864i
4015601637552738.	-1.094898079671359+4.704672444358803i
4025155903170428.	-1.065635720087067+4.751995003810692i
4034710168788118.	-1.037553812294056+4.798946734308703i
4044264434405809.	-1.010637261960868+4.845508976637545i
4053818700023499.	-0.9848704765317586+4.891663502000367i
4063372965641189.	-0.9602373839580711+4.937392531421888i
4072927231258879.	-0.9367214522458349+4.982678754119911i
4082481496876570.	-0.9143057097568228+5.027505344808415i
4092035762494259.	-0.8929727661979494+5.071855979899786i
4101590028111950.	-0.8727048342332402+5.115714852578064i
4111144293729640.	-0.8534837516508531+5.159066686719410i
4120698559347330.	-0.8352910040172273+5.201896749640550i
4130252824965020.	-0.8181077477498107+5.244190863660286i
4139807090582711.	-0.8019148335396664+5.285935416463553i
4149361356200401.	-0.7866928300555771+5.327117370261983i
4158915621818091.	-0.7724220478615187+5.367724269749037i
4168469887435781.	-0.7590825634801732+5.407744248852165i
4178024153053472.	-0.7466542435363041+5.447166036288279i
4187578418671161.	-0.7351167689150449+5.485978959933098i
4197132684288852.	-0.7244496588714907+5.524172950018415i
4206686949906542.	-0.7146322950301752+5.561738541175098i
4216241215524232.	-0.7056439452145492+5.598666873343172i
4225795481141922.	-0.6974637870491673+5.634949691573430i
4235349746759613.	-0.6900709312792618+5.670579344748132i
4244904012377303.	-0.6834444447554213+5.705548783251236i
4254458277994993.	-0.6775633730332566+5.739851555621168i
4264012543612683.	-0.6724067625410122+5.773481804221530i
4273566809230374.	-0.6679536822710084+5.806434259967315i
4283121074848064.	-0.6641832449536141+5.838704236146090i
4292675340465754.	-0.6610746276757579+5.870287621375371i
4302229606083444.	-0.6586070919086740+5.901180871738739i
4311783871701134.	-0.6567600029133136+5.931381002144596i
4321338137318825.	-0.6555128484943630+5.960885576952332i
4330892402936515.	-0.6548452570773199+5.989692699911537i
4340446668554205.	-0.6547370150862145+6.017801003460395i
4350000934171895.	-0.6551680836023536+6.045209637429655i
4359555199789586.	-0.6561186142877845+6.071918257198924i
4369109465407276.	-0.6575689645600322+6.097927011351677i
4378663731024966.	-0.6594997120074247+6.123236528875374i
4388217996642656.	-0.6618916680374255+6.147847905952513i
4397772262260347.	-0.6647258907528213+6.171762692387934i
4407326527878036.	-0.6679836970531995+6.194982877716867i
4416880793495727.	-0.6716466739621076+6.217510877037482i
4426435059113417.	-0.6756966891819228+6.239349516610476i
4435989324731108.	-0.6801159008812547+6.260502019267370i
4445543590348797.	-0.6848867667218642+6.280971989667695i
4455097855966488.	-0.6899920521334790+6.300763399444090i
4464652121584178.	-0.6954148378475906+6.319880572272875i
4474206387201868.	-0.7011385267021526+6.338328168906140i
4483760652819558.	-0.7071468497316061+6.356111172199949i
4493314918437249.	-0.7134238715571722+6.373234872171508i
4502869184054938.	-0.7199539950944768+6.389704851116689i
4512423449672628.	-0.7267219655963118+6.405526968817511i
4521977715290319.	-0.7337128740494435+6.420707347867555i
4531531980908009.	-0.7409121599454208+6.435252359141580i
4541086246525699.	-0.7483056134461114+6.449168607433932i
4550640512143389.	-0.7558793769653458+6.462462917288592i
4560194777761080.	-0.7636199461885779+6.475142319042118i
4569749043378770.	-0.7715141705530528+6.487214035098964i
4579303308996460.	-0.7795492532112839+6.498685466457137i
4588857574614150.	-0.7877127505007352+6.509564179500492i
4598411840231840.	-0.7959925709430897+6.519857893072323i
4607966105849531.	-0.8043769737962183+6.529574465843594i
4617520371467221.	-0.8128545671821569+6.538721883987395i
4627074637084911.	-0.8214143058142416+6.547308249170000i
4636628902702601.	-0.8300454883463315+6.555341766867378i
4646183168320292.	-0.8387377543670073+6.562830735014758i
4655737433937982.	-0.8474810810609668+6.569783532995515i
4665291699555672.	-0.8562657795599059+6.576208610974433i
4674845965173362.	-0.8650824910045249+6.582114479579323i
4684400230791053.	-0.8739221823388739+6.587509699933679i
4693954496408742.	-0.8827761418577034+6.592402874042260i
4703508762026433.	-0.8916359745272108+6.596802635530277i
4713063027644123.	-0.9004935970987048+6.600717640736065i
4722617293261813.	-0.9093412330342224+6.604156560156244i
4732171558879503.	-0.9181714072627425+6.607128070241498i
4741725824497194.	-0.9269769407844666+6.609640845540422i
4751280090114884.	-0.9357509451407751+6.611703551188159i
4760834355732574.	-0.9444868167659941+6.613324835735879i
4770388621350264.	-0.9531782312369802+6.614513324316672i
4779942886967955.	-0.9618191374357920+6.615277612142728i
4789497152585644.	-0.9704037516397434+6.615626258328332i
4799051418203335.	-0.9789265515527995+6.615567780032725i
4808605683821025.	-0.9873822702914868+6.615110646916420i
4818159949438715.	-0.9957658903376864+6.614263275904347i
4827714215056405.	-1.004072637470342+6.613034026248799i
4837268480674096.	-1.012297974687010+6.611431194884861i
4846822746291786.	-1.020437596126084+6.609463012070934i
4856377011909476.	-1.028487420999347+6.607137637306596i
4865931277527166.	-1.036443587544392+6.604463155520005i
4875485543144857.	-1.044302447005455+6.601447573516894i
4885039808762546.	-1.052060557650847+6.598098816683070i
4894594074380237.	-1.059714678834620+6.594424725932386i
4904148339997927.	-1.067261765109301+6.590433054891990i
4913702605615617.	-1.074698960396456+6.586131467316688i
4923256871233307.	-1.082023592220718+6.581527534724333i
4932811136850998.	-1.089233166013138+6.576628734244073i
4942365402468688.	-1.096325359488475+6.571442446669452i
4951919668086378.	-1.103298017101333+6.565975954708325i
4961473933704068.	-1.110149144585038+6.560236441421724i
4971028199321759.	-1.116876903576969+6.554230988843872i
4980582464939448.	-1.123479606333788+6.547966576775620i
4990136730557139.	-1.129955710539363+6.541450081743807i
4999690996174829.	-1.136303814207907+6.534688276119054i
5009245261792519.	-1.142522650684803+6.527687827384773i
5018799527410209.	-1.148611083746601+6.520455297550204i
5028353793027900.	-1.154568102802229+6.512997142700591i
5037908058645590.	-1.160392818196343+6.505319712677624i
5047462324263280.	-1.166084456616075+6.497429250883571i
5057016589880970.	-1.171642356601859+6.489331894202646i
5066570855498661.	-1.177065964162863+6.481033673033312i
5076125121116351.	-1.182354828497377+6.472540511425495i
5085679386734041.	-1.187508597818177+6.463858227316712i
5095233652351731.	-1.192527015282904+6.454992532861525i
5104787917969421.	-1.197409915028910+6.445949034848629i
5114342183587112.	-1.202157218312556+6.436733235200379i
5123896449204802.	-1.206768929751787+6.427350531549506i
5133450714822492.	-1.211245133671798+6.417806217888042i
5143004980440183.	-1.215585990552512+6.408105485283705i
5152559246057873.	-1.219791733576972+6.398253422659098i
5162113511675563.	-1.223862665279707+6.388255017629280i
5171667777293253.	-1.227799154293508+6.378115157393452i
5181222042910943.	-1.231601632193726+6.367838629676680i
5190776308528634.	-1.235270590438270+6.357430123717697i
5200330574146324.	-1.238806577402265+6.346894231299099i
5209884839764014.	-1.242210195505476+6.336235447816243i
5219439105381704.	-1.245482098431169+6.325458173381498i
5228993370999395.	-1.248622988434647+6.314566713960545i
5238547636617084.	-1.251633613739876+6.303565282537571i
5248101902234775.	-1.254514766022371+6.292458000306406i
5257656167852465.	-1.257267277976675+6.281248897884767i
5267210433470156.	-1.259892020966711+6.269941916548874i
5276764699087845.	-1.262389902757105+6.258540909485938i
5286318964705536.	-1.264761865323739+6.247049643062006i
5295873230323226.	-1.267008882741743+6.235471798102931i
5305427495940916.	-1.269131959149010+6.223810971186235i
5314981761558606.	-1.271132126783618+6.212070675941822i
5324536027176297.	-1.273010444093026+6.200254344359554i
5334090292793986.	-1.274767993913563+6.188365328101911i
5343644558411677.	-1.276405881718184+6.176406899819909i
5353198824029367.	-1.277925233930721+6.164382254470734i
5362753089647058.	-1.279327196304994+6.152294510635472i
5372307355264747.	-1.280612932366804+6.140146711835548i
5381861620882438.	-1.281783621917285+6.127941827846478i
