4170941862410633.000000    -1.270863+5.574740i
4192189972734270.000000    -1.250572+5.670290i
4213429474205537.000000    -1.232900+5.765830i
4234675837444816.000000    -1.217512+5.861380i
4255916382680488.000000    -1.204110+5.952200i
4277167118097655.500000    -1.192512+5.996590i
4298405524401736.000000    -1.182649+6.040970i
4319647868232913.000000    -1.174516+6.085360i
4340901127849481.500000    -1.168099+6.129750i
4362142308354106.000000    -1.163299+6.174140i
4383388370024674.500000    -1.159880+6.218520i
4404626104128471.500000    -1.157508+6.262910i
4425873043488846.500000    -1.155829+6.284440i
4447115963493032.500000    -1.154501+6.304140i
4468362382212564.500000    -1.153195+6.323840i
4489609463551769.500000    -1.151610+6.343540i
4510854316778150.000000    -1.149470+6.363240i
4532093996532579.000000    -1.146527+6.382940i
4553336509596296.000000    -1.142568+6.402630i
4574579110193565.000000    -1.137432+6.415490i
4595830213923387.000000    -1.131015+6.426640i
4617075966196098.000000    -1.123255+6.437790i
4638313467408474.000000    -1.114131+6.448940i
4659562818787283.000000    -1.103642+6.460080i
4680798386040622.000000    -1.091789+6.471230i
4702052329516212.000000    -1.078574+6.482380i
4723286970967609.000000    -1.064012+6.485690i
4744535010790155.000000    -1.048144+6.485080i
4765782153623330.000000    -1.031018+6.484470i
4787025795529893.000000    -1.012680+6.483860i
4808263286583264.000000    -0.993149+6.483250i
4829516695704302.000000    -0.972417+6.482630i
4850758952796406.000000    -0.950460+6.482020i
4871999874062027.000000    -0.927259+6.480540i
4893249670239053.000000    -0.902818+6.478230i
4914493307353153.000000    -0.877172+6.475920i
4935728199930963.000000    -0.850397+6.473620i
4956977808707509.000000    -0.822596+6.471310i
4978226977543233.000000    -0.793913+6.469010i
4999460062767180.000000    -0.764526+6.466700i
5020714457504887.000000    -0.734643+6.461530i
5041947899091139.000000    -0.704487+6.450550i
5063198381059633.000000    -0.674297+6.439560i
5084436606371441.000000    -0.644323+6.428580i
5105687680409542.000000    -0.614829+6.417590i
5126935728093818.000000    -0.586090+6.406600i
5148178446648428.000000    -0.558377+6.395620i
5169413495951670.000000    -0.531933+6.388040i
5190667105664642.000000    -0.506958+6.393190i
5211908723009004.000000    -0.483596+6.398340i
5233150437312411.000000    -0.461932+6.403490i
5254390116652450.000000    -0.441977+6.408650i
5275640370340188.000000    -0.423675+6.413800i
5296884460185462.000000    -0.406919+6.418950i
5318135166910939.000000    -0.391557+6.424110i
5339375447677348.000000    -0.377405+6.431910i
5360618256534400.000000    -0.364267+6.439710i
5381861620882438.000000    -0.351944+6.447510i
5403103536500221.000000    -0.340244+6.455310i
5424357588043626.000000    -0.328992+6.463110i
5445590589611144.000000    -0.318048+6.470910i
5466831806677656.000000    -0.307319+6.478710i
5488079479144509.000000    -0.296758+6.505390i
5509331818207713.000000    -0.286370+6.534630i
5530570768019088.000000    -0.276203+6.563870i
5551810470543592.000000    -0.266333+6.593110i
5573065537967920.000000    -0.256844+6.622350i
5594301213537070.000000    -0.247823+6.651590i
5615548667577484.000000    -0.239364+6.680830i
5636789450038613.000000    -0.231586+6.705300i
5658038566211457.000000    -0.224638+6.728060i
5679277257610262.000000    -0.218686+6.750810i
5700520729671049.000000    -0.213894+6.773570i
5721767293956566.000000    -0.210403+6.796320i
5743015236162240.000000    -0.208311+6.819080i
5764262816102690.000000    -0.207661+6.841840i
5785508267708660.000000    -0.208454+6.863960i
5806749799034660.000000    -0.210655+6.885650i
5827985592277583.000000    -0.214193+6.907350i
5849231967148976.000000    -0.218967+6.929040i
5870469155041008.000000    -0.224853+6.950740i
5891713690161312.000000    -0.231714+6.972430i
5912964052036342.000000    -0.239415+6.994130i
5934218697219642.000000    -0.247838+7.007060i
5955457230101657.000000    -0.256880+7.007890i
5976696621173773.000000    -0.266466+7.008710i
5997935256516011.000000    -0.276542+7.009530i
6019190733425321.000000    -0.287086+7.010350i
6040423059536280.000000    -0.298094+7.011170i
6061669157352109.000000    -0.309567+7.011990i
6082927731878155.000000    -0.321508+7.010200i
6104157905630064.000000    -0.333914+7.002620i
6125417273063513.000000    -0.346771+6.995040i
6146644718614508.000000    -0.360042+6.987460i
6167898621163516.000000    -0.373654+6.979880i
6189137327364902.000000    -0.387495+6.972300i
6210379474620939.000000    -0.401426+6.964720i
6231623622714742.000000    -0.415312+6.955570i
6252868311309871.000000    -0.429039+6.935250i
6274112059944353.000000    -0.442533+6.914920i
6295353368031647.000000    -0.455758+6.894600i
6316611896839276.000000    -0.468722+6.874280i
6337843884258625.000000    -0.481472+6.853950i
6359090276991814.000000    -0.494065+6.833630i
6380328313401348.000000    -0.506559+6.813310i
6401578149414281.000000    -0.518992+6.786620i
6422816698691854.000000    -0.531379+6.759750i
6444064368094111.000000    -0.543703+6.732890i
6465319935708462.000000    -0.555921+6.706020i
6486559825164014.000000    -0.567974+6.679150i
6507804824090426.000000    -0.579794+6.652290i
6529053657358341.000000    -0.591327+6.625420i
6550282254314991.000000    -0.602536+6.591060i
6571534713851106.000000    -0.613415+6.554630i
6592787078368065.000000    -0.623977+6.518200i
6614014780032279.000000    -0.634257+6.481770i
6635262755372257.000000    -0.644289+6.445340i
6656506551047439.000000    -0.654099+6.408910i
6677768444575094.000000    -0.663684+6.372480i
6698999826835286.000000    -0.673016+6.336540i
6720246766117316.000000    -0.682039+6.300830i
6741484142802934.000000    -0.690679+6.265110i
6762734773165406.000000    -0.698855+6.229400i
6783973202342609.000000    -0.706511+6.193680i
6805222519586167.000000    -0.713631+6.157970i
6826456932849352.000000    -0.720241+6.122250i
6847699806268962.000000    -0.726400+6.084800i
6868950057101793.000000    -0.732190+6.045580i
6890206588273704.000000    -0.737705+6.006350i
6911442928986293.000000    -0.743049+5.967120i
6932683000407989.000000    -0.748336+5.927890i
6953925660851657.000000    -0.753667+5.888660i
6975169754264392.000000    -0.759106+5.849430i
6996414110220789.000000    -0.764657+5.808900i
7017657543920084.000000    -0.770259+5.765720i
7038898856187280.000000    -0.775780+5.722540i
7060163295760319.000000    -0.781037+5.679360i
7081396869582155.000000    -0.785811+5.636170i
7102651420449364.000000    -0.789881+5.592990i
7123872288565860.000000    -0.793044+5.549810i
7145139030937094.000000    -0.795114+5.508190i
7166369536948834.000000    -0.795933+5.472120i
7187616876886824.000000    -0.795370+5.436050i
7208852636306016.000000    -0.793331+5.399980i
7230103241131902.000000    -0.789763+5.363910i
7251339926352383.000000    -0.784655+5.327840i
7272589417694708.000000    -0.778019+5.291770i
7293850840686048.000000    -0.769886+5.256240i
7315094901433205.000000    -0.760288+5.228720i
7336320206689022.000000    -0.749257+5.201190i
7357582826431472.000000    -0.736822+5.173660i
7378824525845758.000000    -0.723001+5.146140i
7400072943129322.000000    -0.707810+5.118610i
7421297893005012.000000    -0.691272+5.091080i
7442556727628108.000000    -0.673436+5.063560i
7463789831315887.000000    -0.654386+5.026730i
7485025460584501.000000    -0.634249+4.988540i
7506292533797927.000000    -0.613186+4.950350i
7527530390668184.000000    -0.591387+4.912170i
7548767757548574.000000    -0.569054+4.873980i
7570003606097525.000000    -0.546384+4.835790i
7591267489779125.000000    -0.523561+4.797600i
7612497342039157.000000    -0.500736+4.780120i
7633753459163023.000000    -0.478030+4.767610i
7655004174898212.000000    -0.455537+4.755090i
7676248404800797.000000    -0.433340+4.742580i
7697485052955961.000000    -0.411540+4.730070i
7718713011997579.000000    -0.390268+4.717560i
7739962966667023.000000    -0.369676+4.705040i
7761202332536138.000000    -0.349911+4.688100i
7782462122926372.000000    -0.331097+4.668210i
7803709383620171.000000    -0.313329+4.648320i
7824942952546706.000000    -0.296659+4.628430i
7846194338818576.000000    -0.281098+4.608530i
7867430029190278.000000    -0.266604+4.588640i
7888681866114077.000000    -0.253090+4.568750i
7909915961790446.000000    -0.240422+4.547160i
7931164493932014.000000    -0.228430+4.523130i
7952393198301374.000000    -0.216924+4.499100i
7973668342867044.000000    -0.205698+4.475070i
7994887958799413.000000    -0.194547+4.451030i
8016152587469905.000000    -0.183284+4.427000i
8037393454153436.000000    -0.171760+4.402970i
8058643755358891.000000    -0.159870+4.381930i
8079868087234335.000000    -0.147562+4.369670i
8101134830179528.000000    -0.134836+4.357410i
8122373721196044.000000    -0.121740+4.345160i
8143618646062555.000000    -0.108360+4.332900i
8164833432200072.000000    -0.094810+4.320640i
8186087887689276.000000    -0.081210+4.308390i
8207346006713723.000000    -0.067685+4.295650i
8228571036139253.000000    -0.054366+4.280300i
8249833866089947.000000    -0.041378+4.264950i
8271061593522671.000000    -0.028830+4.249600i
8292325834707660.000000    -0.016802+4.234250i
8313552924002777.000000    -0.005339+4.218900i
8334815207695879.000000    0.005554+4.203550i
8356038253730096.000000    0.015901+4.188200i
8377295142177313.000000    0.025745+4.174340i
8398548116927513.000000    0.035140+4.160550i
8419796293124140.000000    0.044147+4.146750i
8441038777296635.000000    0.052824+4.132950i
8462274667371328.000000    0.061219+4.119150i
8483503052684252.000000    0.069374+4.105360i
8504761413157066.000000    0.077329+4.091560i
8526010805725131.000000    0.085130+4.077940i
8547250295210809.000000    0.092831+4.064340i
8568478937880015.000000    0.100497+4.050750i
8589734951771177.000000    0.108196+4.037150i
8610978593411901.000000    0.115996+4.023560i
8632208894601825.000000    0.123958+4.009960i
8653464632338215.000000    0.132123+3.996370i
8674705458195075.000000    0.140505+3.983770i
8695970524757877.000000    0.149087+3.971670i
8717219078269808.000000    0.157825+3.959560i
8738450110219723.000000    0.166655+3.947460i
8759703339482009.000000    0.175493+3.935360i
8780937400048730.000000    0.184258+3.923250i
8802192391091755.000000    0.192890+3.911150i
8823426536580680.000000    0.201355+3.898810i
8844680317926719.000000    0.209653+3.886310i
8865911547156421.000000    0.217819+3.873820i
8887161089816814.000000    0.225922+3.861320i
8908386344137553.000000    0.234046+3.848830i
8929628561650738.000000    0.242285+3.836330i
8950887258349544.000000    0.250728+3.823840i
8972119208882580.000000    0.259457+3.810830i
8993366248150400.000000    0.268541+3.796710i
9014627873507948.000000    0.278059+3.782590i
9035860231545270.000000    0.288356+3.768460i
9057105744963834.000000    0.299343+3.754340i
9078363892412348.000000    0.310904+3.740210i
9099590188155076.000000    0.322974+3.726090i
9120827646976368.000000    0.335522+3.711430i
9142075728777886.000000    0.348539+3.694020i
9163333887786058.000000    0.362025+3.676600i
9184556789046966.000000    0.375985+3.659180i
9205833234654610.000000    0.390426+3.641770i
9227072886339316.000000    0.405356+3.624350i
9248319957328358.000000    0.420784+3.606940i
9269528255681850.000000    0.436715+3.589520i
9290788222136552.000000    0.453157+3.572100i
9312053862245358.000000    0.470113+3.554690i
9333278337283302.000000    0.487588+3.537270i
9354506872210154.000000    0.505585+3.519860i
9375785528101964.000000    0.524106+3.502440i
9397020570055940.000000    0.543153+3.485030i
9418257836544266.000000    0.562725+3.467610i
